CallNumber,UnitID,IncidentNumber,CallType,CallDate,WatchDate,CallFinalDisposition,AvailableDtTm,Address,City,Zipcode,Battalion,StationArea,Box,OriginalPriority,Priority,FinalPriority,ALSUnit,CallTypeGroup,NumAlarms,UnitType,UnitSequenceInCallDispatch,FirePreventionDistrict,SupervisorDistrict,Neighborhood,Location,RowID,Delay
23180042,E01,2094252,Medical Incident,11/14/2002,11/13/2002,Other,11/14/2002 05:24:34 AM,1000 Block of MISSION ST,SF,94103,B03,01,2251,3,3,3,false,"",1,ENGINE,2,3,6,South of Market,"(37.7801303744947, -122.409871449933)",023180042-E01,3.9
23180043,M03,2094253,Medical Incident,11/14/2002,11/13/2002,Other,11/14/2002 06:13:20 AM,600 Block of ELLIS ST,SF,94109,B02,03,1555,3,3,3,true,"",1,MEDIC,2,2,6,Tenderloin,"(37.7842880919216, -122.416878028422)",023180043-M03,6.2166667
23180047,RC3,2094256,Medical Incident,11/14/2002,11/13/2002,Other,11/14/2002 06:53:15 AM,400 Block of CASTRO ST,SF,94114,B05,06,5416,E,E,3,true,"",1,RESCUE CAPTAIN,2,5,8,Castro/Upper Market,"(37.761776834379, -122.435151672775)",023180047-RC3,3.45
23180071,B03,2094267,Structure Fire,11/14/2002,11/13/2002,Other,11/14/2002 07:56:12 AM,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,false,"",1,CHIEF,6,3,6,Financial District/South Beach,"(37.7833104067015, -122.388379873919)",023180071-B03,2.9333334
23180071,M01,2094267,Structure Fire,11/14/2002,11/13/2002,Other,11/14/2002 07:57:06 AM,0 Block of THE EMBARCADERO,SF,94107,B03,35,0902,3,3,3,true,"",1,MEDIC,3,3,6,Financial District/South Beach,"(37.7833104067015, -122.388379873919)",023180071-M01,2.9
23180134,M38,2094298,Medical Incident,11/14/2002,11/14/2002,Other,11/14/2002 10:23:08 AM,1400 Block of WASHINGTON ST,SF,94109,B01,41,1564,3,3,3,true,"",1,MEDIC,2,1,3,Russian Hill,"(37.7938421754773, -122.417124644242)",023180134-M38,4.05
23180171,M41,2094323,Medical Incident,11/14/2002,11/14/2002,Other,11/14/2002 11:31:53 AM,1000 Block of POLK ST,SF,94109,B04,03,3121,1,1,2,true,"",1,MEDIC,1,4,6,Tenderloin,"(37.7861172118379, -122.419854245692)",023180171-M41,2.1833334
23180180,T03,2094329,Medical Incident,11/14/2002,11/14/2002,Other,11/14/2002 10:59:30 AM,ELLIS ST/JONES ST,SF,94102,B03,03,1461,3,3,3,false,"",1,TRUCK,1,2,6,Tenderloin,"(37.7848662437379, -122.412782128267)",023180180-T03,2.2166667
23180216,BE1,2094356,Structure Fire,11/14/2002,11/14/2002,Other,11/14/2002 01:42:19 PM,400 Block of PRECITA AVE,SF,94110,B06,09,5621,3,3,3,false,"",2,SUPPORT,20,6,9,Bernal Heights,"(37.7473823920928, -122.410946807471)",023180216-BE1,15.216666
23180216,E24,2094356,Structure Fire,11/14/2002,11/14/2002,Other,11/14/2002 12:38:44 PM,400 Block of PRECITA AVE,SF,94110,B06,09,5621,3,3,3,false,"",2,ENGINE,25,6,9,Bernal Heights,"(37.7473823920928, -122.410946807471)",023180216-E24,11.133333
23180216,T11,2094356,Structure Fire,11/14/2002,11/14/2002,Other,11/14/2002 02:55:25 PM,400 Block of PRECITA AVE,SF,94110,B06,09,5621,3,3,3,false,"",2,TRUCK,5,6,9,Bernal Heights,"(37.7473823920928, -122.410946807471)",023180216-T11,3.8666666
23180304,E07,2094410,Medical Incident,11/14/2002,11/14/2002,Other,11/14/2002 03:24:57 PM,400 Block of CONNECTICUT ST,SF,94107,B10,37,2523,3,3,3,true,"",1,ENGINE,2,10,10,Potrero Hill,"(37.7606006238505, -122.397379326161)",023180304-E07,3.15
23180318,E18,2094418,Medical Incident,11/14/2002,11/14/2002,Other,11/14/2002 04:04:03 PM,34TH AV/LINCOLN WY,SF,94122,B08,23,7537,3,3,3,false,"",1,ENGINE,2,8,4,Sunset/Parkside,"(37.7647329133458, -122.493330782166)",023180318-E18,1.55
23180331,B03,2094427,Alarms,11/14/2002,11/14/2002,Other,11/14/2002 04:00:40 PM,300 Block of LANGTON ST,SF,94103,B03,08,2311,3,3,3,false,"",1,CHIEF,2,3,6,South of Market,"(37.7735996174593, -122.404869611818)",023180331-B03,1.9
23180346,M41,2094435,Medical Incident,11/14/2002,11/14/2002,Other,11/14/2002 04:59:26 PM,800 Block of SACRAMENTO ST,SF,94108,B01,02,1326,2,2,2,true,"",1,MEDIC,1,1,3,Chinatown,"(37.7932824231879, -122.407341354171)",023180346-M41,2.6833334
23180351,E07,2094438,Alarms,11/14/2002,11/14/2002,Other,11/14/2002 04:30:33 PM,500 Block of SOUTH VAN NESS AVE,SF,94110,B02,07,5246,3,3,3,true,"",1,ENGINE,2,2,9,Mission,"(37.7643732096664, -122.417478491468)",023180351-E07,1.9833333
23180361,B02,2094445,Alarms,11/14/2002,11/14/2002,Other,11/14/2002 05:05:52 PM,200 Block of EDDY ST,SF,94102,B03,01,1453,3,3,3,false,"",1,CHIEF,2,3,6,Tenderloin,"(37.7840910361755, -122.411784369455)",023180361-B02,1.7166667
23180384,M03,2094461,Structure Fire,11/14/2002,11/14/2002,Other,11/14/2002 06:08:35 PM,700 Block of EDDY ST,SF,94109,B02,03,3163,3,3,3,false,"",1,MEDIC,4,2,6,Tenderloin,"(37.7830520025585, -122.420010270255)",023180384-M03,1.6
23180384,RS1,2094461,Structure Fire,11/14/2002,11/14/2002,Other,11/14/2002 06:08:35 PM,700 Block of EDDY ST,SF,94109,B02,03,3163,3,3,3,false,"",1,RESCUE SQUAD,8,2,6,Tenderloin,"(37.7830520025585, -122.420010270255)",023180384-RS1,2.9666667
23180400,M07,2094476,Medical Incident,11/14/2002,11/14/2002,Other,11/14/2002 07:44:53 PM,100 Block of OTIS ST,SF,94103,B02,36,5125,3,3,3,true,"",1,MEDIC,3,2,6,Mission,"(37.7709133372974, -122.420304994325)",023180400-M07,3.1833334
23180401,M15,2094477,Medical Incident,11/14/2002,11/14/2002,Other,11/14/2002 07:50:00 PM,200 Block of ASHTON AVE,SF,94112,B09,15,8434,1,1,2,true,"",1,MEDIC,2,9,7,Oceanview/Merced/Ingleside,"(37.7224246331182, -122.462198993823)",023180401-M15,3.8
23180456,M43,2094520,Medical Incident,11/14/2002,11/14/2002,Other,11/14/2002 11:28:54 PM,1000 Block of FITZGERALD AVE,SF,94124,B10,17,6613,3,3,3,true,"",1,MEDIC,2,10,10,Bayview Hunters Point,"(37.7197633069078, -122.389347613957)",023180456-M43,4.4666667
23180459,E14,2094523,Medical Incident,11/14/2002,11/14/2002,Other,11/14/2002 10:44:12 PM,100 Block of LAKE ST,SF,94118,B07,31,7115,E,E,3,true,"",1,ENGINE,3,7,2,Inner Richmond,"(37.7868957439486, -122.460941572595)",023180459-E14,3.0
23190007,E15,2094540,Medical Incident,11/15/2002,11/14/2002,Other,11/15/2002 12:55:38 AM,100 Block of HAZELWOOD AVE,SF,94112,B09,15,8521,3,3,3,true,"",1,ENGINE,2,9,7,West of Twin Peaks,"(37.7310157422536, -122.454496067176)",023190007-E15,3.2333333
23190045,E06,2094564,Electrical Hazard,11/15/2002,11/14/2002,Other,11/15/2002 07:49:11 AM,19TH ST/NOE ST,SF,94114,B06,06,5443,3,3,3,true,"",1,ENGINE,1,6,8,Castro/Upper Market,"(37.7594232903874, -122.432637770315)",023190045-E06,2.65
23190047,E38,2094566,Alarms,11/15/2002,11/14/2002,Other,11/15/2002 07:35:37 AM,1700 Block of GOUGH ST,SF,94109,B04,38,3254,3,3,3,false,"",1,ENGINE,1,4,2,Pacific Heights,"(37.7894646099499, -122.425587859681)",023190047-E38,3.6333334
23190064,94,2094576,Medical Incident,11/15/2002,11/15/2002,Other,11/15/2002 09:10:37 AM,300 Block of EDDY ST,SF,94102,B02,03,1540,3,3,3,true,"",1,MEDIC,1,2,6,Tenderloin,"(37.7838344374141, -122.412930522059)",023190064-94,2.2833333
23190087,M10,2094584,Medical Incident,11/15/2002,11/15/2002,Other,11/15/2002 09:24:27 AM,14TH AV/ANZA ST,SF,94118,B07,31,7146,1,1,2,false,"",1,MEDIC,1,7,1,Outer Richmond,"(37.7787038400532, -122.472708478974)",023190087-M10,2.75
23190113,M17,2094597,Medical Incident,11/15/2002,11/15/2002,Other,11/15/2002 11:14:14 AM,2400 Block of KEITH ST,SF,94124,B10,17,6546,3,3,3,true,"",1,MEDIC,2,10,10,Bayview Hunters Point,"(37.725881170284, -122.392457448025)",023190113-M17,1.8666667
23190114,T07,2094598,Structure Fire,11/15/2002,11/15/2002,Other,11/15/2002 10:21:17 AM,22ND ST/MISSION ST,SF,94110,B06,07,5472,3,3,3,false,"",1,TRUCK,2,6,9,Mission,"(37.7554369366673, -122.41874757536)",023190114-T07,0.9
23190147,E07,2094621,Medical Incident,11/15/2002,11/15/2002,Other,11/15/2002 11:57:40 AM,22ND ST/YORK ST,SF,94110,B06,07,5474,3,3,3,true,"",1,ENGINE,1,6,9,Mission,"(37.7560547155111, -122.408499242182)",023190147-E07,3.1166666
23190147,M07,2094621,Medical Incident,11/15/2002,11/15/2002,Other,11/15/2002 12:32:58 PM,22ND ST/YORK ST,SF,94110,B06,07,5474,3,3,3,true,"",1,MEDIC,2,6,9,Mission,"(37.7560547155111, -122.408499242182)",023190147-M07,3.3
23190162,E38,2094633,Medical Incident,11/15/2002,11/15/2002,Other,11/15/2002 12:38:10 PM,PINE ST/VAN NESS AV,SF,94109,B04,03,3156,3,3,3,false,"",1,ENGINE,2,4,2,Western Addition,"(37.789412060209, -122.422135209241)",023190162-E38,1.7666667
23190164,94,2094634,Medical Incident,11/15/2002,11/15/2002,Other,11/15/2002 12:47:24 PM,500 Block of 5TH ST,SF,94107,B03,08,2242,3,3,3,true,"",1,MEDIC,2,3,6,South of Market,"(37.7776242389287, -122.39998111124)",023190164-94,1.3
23190212,M38,2094660,Medical Incident,11/15/2002,11/15/2002,Other,11/15/2002 02:13:17 PM,GEARY BL/STEINER ST,SF,94115,B04,05,3623,1,1,2,true,"",1,MEDIC,1,4,5,Western Addition,"(37.7841518625627, -122.434562099013)",023190212-M38,3.55
23190216,T02,2094661,Alarms,11/15/2002,11/15/2002,Other,11/15/2002 01:57:34 PM,500 Block of GEARY ST,SF,94102,B01,03,1462,3,3,3,false,"",1,TRUCK,3,1,6,Tenderloin,"(37.786727898565, -122.412739888549)",023190216-T02,3.0166667
23190222,E07,2094665,Medical Incident,11/15/2002,11/15/2002,Other,11/15/2002 02:20:25 PM,1600 Block of MISSION ST,SF,94103,B02,36,5116,3,3,3,true,"",1,ENGINE,2,2,6,Mission,"(37.7720141510333, -122.419088601412)",023190222-E07,3.1333334
23190231,E15,2094672,Medical Incident,11/15/2002,11/15/2002,Other,11/15/2002 02:48:46 PM,GENNESSEE ST/MONTEREY BL,SF,94112,B09,15,8235,3,3,3,true,"",1,ENGINE,3,9,7,West of Twin Peaks,"(37.7315368480321, -122.451146665509)",023190231-E15,1.7166667
23190244,M07,2094681,Medical Incident,11/15/2002,11/15/2002,Other,11/15/2002 04:29:18 PM,1000 Block of CAYUGA AVE,SF,94112,B09,15,0827,3,3,3,true,"",1,MEDIC,3,9,11,Outer Mission,"(37.7218172447591, -122.439998899049)",023190244-M07,2.25
23190275,E11,2094701,Structure Fire,11/15/2002,11/15/2002,Other,11/15/2002 04:06:33 PM,26TH ST/NOE ST,SF,94131,B06,11,5546,3,3,3,true,"",1,ENGINE,2,6,8,Noe Valley,"(37.7482294752655, -122.431556650558)",023190275-E11,1.6
23190277,M01,2094703,Medical Incident,11/15/2002,11/15/2002,Other,11/15/2002 05:11:51 PM,0 Block of 6TH ST,SF,94103,B03,01,2251,3,3,3,true,"",1,MEDIC,2,3,6,South of Market,"(37.7811458612596, -122.409026046516)",023190277-M01,6.5666666
23190314,E37,2094734,Structure Fire,11/15/2002,11/15/2002,Other,11/15/2002 05:21:10 PM,18TH ST/RHODE ISLAND ST,SF,94107,B02,37,2455,3,3,3,true,"",1,ENGINE,1,2,10,Potrero Hill,"(37.7622293949567, -122.402326954452)",023190314-E37,1.35
23190342,E07,2094752,Medical Incident,11/15/2002,11/15/2002,Other,11/15/2002 07:13:37 PM,3200 Block of 23RD ST,SF,94110,B06,07,5511,3,3,3,true,"",1,ENGINE,1,6,9,Mission,"(37.7538801435979, -122.416954468807)",023190342-E07,3.0333333
23190347,E01,2094759,Medical Incident,11/15/2002,11/15/2002,Other,11/15/2002 07:09:13 PM,400 Block of OFARRELL ST,SF,94102,B01,01,1452,3,3,3,false,"",1,ENGINE,1,3,6,Tenderloin,"(37.7857870051354, -122.41254776256)",023190347-E01,3.75
23190373,T17,2094778,Structure Fire,11/15/2002,11/15/2002,Other,11/15/2002 08:29:43 PM,LA SALLE AV/OSCEOLA LN,SF,94124,B10,17,6622,3,3,3,true,"",1,TRUCK,1,10,10,Bayview Hunters Point,"(37.7324340245393, -122.383803252037)",023190373-T17,1.5833334
23190390,M08,2094793,Medical Incident,11/15/2002,11/15/2002,Other,11/15/2002 09:42:16 PM,DORE ST/FOLSOM ST,SF,94103,B02,36,2343,3,3,3,true,"",1,MEDIC,2,2,6,South of Market,"(37.7732847797742, -122.41222500839)",023190390-M08,6.483333
23190396,E06,2094798,Structure Fire,11/15/2002,11/15/2002,Other,11/15/2002 10:41:40 PM,200 Block of VALENCIA ST,SF,94103,B02,36,5126,3,3,3,true,"",1,ENGINE,6,2,9,Mission,"(37.768451087615, -122.422159672891)",023190396-E06,2.6
23190403,T13,2094804,Alarms,11/15/2002,11/15/2002,Other,11/15/2002 11:16:02 PM,100 Block of MONTGOMERY ST,SF,94104,B01,13,1235,3,3,3,false,"",1,TRUCK,1,1,3,Financial District/South Beach,"(37.7905126810084, -122.402216710445)",023190403-T13,1.5666667
23200009,T07,2094823,Structure Fire,11/16/2002,11/15/2002,Other,11/16/2002 12:48:25 AM,18TH ST/MISSION ST,SF,94110,B02,07,5423,3,3,3,false,"",1,TRUCK,2,6,9,Mission,"(37.7618358554116, -122.41935926846)",023200009-T07,0.76666665
23200010,M32,2094824,Medical Incident,11/16/2002,11/15/2002,Other,11/16/2002 01:06:47 AM,30TH ST/MISSION ST,SF,94110,B06,32,5625,1,1,2,true,"",1,MEDIC,1,6,9,Bernal Heights,"(37.7423753990809, -122.421968761697)",023200010-M32,3.5
23200040,M01,2094850,Medical Incident,11/16/2002,11/15/2002,Other,11/16/2002 04:16:23 AM,0 Block of 4TH ST,SF,94103,B03,01,2212,3,3,3,true,"",1,MEDIC,2,3,6,Financial District/South Beach,"(37.7851251468157, -122.404965960872)",023200040-M01,5.85
23200045,M15,2094855,Medical Incident,11/16/2002,11/15/2002,Other,11/16/2002 03:59:50 AM,100 Block of SHAKESPEARE ST,SF,94112,B09,33,8364,E,E,3,true,"",1,MEDIC,2,9,11,Outer Mission,"(37.7094768684523, -122.464537692241)",023200045-M15,4.9
23200052,RC3,2094860,Medical Incident,11/16/2002,11/15/2002,Other,"",3000 Block of 19TH AVE,SF,94132,B08,19,8731,E,E,3,true,"",1,RESCUE CAPTAIN,4,8,7,Sunset/Parkside,"(37.731754373487, -122.475036808124)",023200052-RC3,4.366667
23200053,M08,2094863,Medical Incident,11/16/2002,11/15/2002,Other,11/16/2002 04:44:16 AM,0 Block of 6TH ST,SF,94103,B03,01,2251,3,3,3,true,"",1,MEDIC,1,3,6,South of Market,"(37.7811458612596, -122.409026046516)",023200053-M08,7.1
23200069,M43,2094878,Medical Incident,11/16/2002,11/15/2002,Other,11/16/2002 09:00:20 AM,800 Block of HURON AVE,SF,94112,B09,33,8354,3,3,3,false,"",1,MEDIC,1,9,11,Outer Mission,"(37.7104898317041, -122.451673446707)",023200069-M43,3.4666667
23200075,M01,2094884,Medical Incident,11/16/2002,11/15/2002,Other,11/16/2002 08:59:34 AM,CYRIL MAGNIN ST/EDDY ST,SF,94102,B03,01,1453,2,2,2,true,"",1,MEDIC,1,3,6,Tenderloin,"(37.7844527288793, -122.408493159961)",023200075-M01,4.366667
23200082,E17,2094888,Medical Incident,11/16/2002,11/16/2002,Other,11/16/2002 08:20:18 AM,1000 Block of PALOU AVE,SF,94124,B10,17,6647,3,3,3,true,"",1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7282764057526, -122.380737923208)",023200082-E17,1.95
23200108,E14,2094904,Alarms,11/16/2002,11/16/2002,Other,11/16/2002 09:48:34 AM,6300 Block of GEARY BLVD,SF,94121,B07,14,7226,3,3,3,true,"",1,ENGINE,1,7,1,Outer Richmond,"(37.7800899146648, -122.48741856209)",023200108-E14,4.4166665
23200156,E03,2094929,Structure Fire,11/16/2002,11/16/2002,Other,11/16/2002 11:58:02 AM,BUSH ST/VAN NESS AV,SF,94109,B04,03,3156,3,3,3,false,"",1,ENGINE,1,4,2,Nob Hill,"(37.7884896423018, -122.421948587259)",023200156-E03,1.55
23200178,92,2094943,Medical Incident,11/16/2002,11/16/2002,Other,11/16/2002 01:45:24 PM,HARDIE PL/KEARNY ST,SF,94108,B01,13,1242,3,3,3,true,"",1,MEDIC,2,1,3,Financial District/South Beach,"(37.7902860254175, -122.403934376878)",023200178-92,2.4166667
23200186,E07,2094949,Structure Fire,11/16/2002,11/16/2002,Other,11/16/2002 01:36:12 PM,21ST ST/SOUTH VAN NESS AV,SF,94110,B06,07,5455,3,3,3,true,"",1,ENGINE,1,6,9,Mission,"(37.7571666434801, -122.416719595074)",023200186-E07,1.1833333
23200192,RS2,2094954,Medical Incident,11/16/2002,11/16/2002,Other,11/16/2002 05:07:35 PM,CARL ST/HILLWAY AV,SF,94117,B05,12,5145,3,3,3,false,"",1,RESCUE SQUAD,7,5,5,Inner Sunset,"(37.7649324615306, -122.456759007543)",023200192-RS2,3.3
23200216,E18,2094969,Structure Fire,11/16/2002,11/16/2002,Other,11/16/2002 02:30:44 PM,23RD AV/ORTEGA ST,SF,94116,B08,18,7445,3,3,3,false,"",1,ENGINE,1,8,4,Sunset/Parkside,"(37.752187358804, -122.480628878139)",023200216-E18,1.7333333
23200225,T13,2094976,Structure Fire,11/16/2002,11/16/2002,Other,11/16/2002 02:53:16 PM,BATTERY ST/PINE ST,SF,94111,B01,13,1167,3,3,3,false,"",1,TRUCK,1,1,3,Financial District/South Beach,"(37.7922579471835, -122.399763355201)",023200225-T13,1.55
23200299,M28,2095026,Medical Incident,11/16/2002,11/16/2002,Other,11/16/2002 06:08:04 PM,500 Block of COMMERCIAL ST,SF,94111,B01,13,1166,E,E,3,true,"",1,MEDIC,3,1,3,Chinatown,"(37.7943201279675, -122.402666683256)",023200299-M28,3.6333334
23200320,M43,2095041,Medical Incident,11/16/2002,11/16/2002,Other,11/16/2002 07:18:05 PM,300 Block of WINDING WAY,SF,94112,B09,43,6217,3,3,3,true,"",1,MEDIC,2,9,11,Excelsior,"(37.7093340295931, -122.437772842165)",023200320-M43,4.1833334
23200322,RS1,2095043,Medical Incident,11/16/2002,11/16/2002,Other,11/16/2002 07:28:53 PM,200 Block of GEARY ST,SF,94102,B01,01,1323,E,E,3,false,"",1,RESCUE SQUAD,3,1,3,Financial District/South Beach,"(37.7874094148628, -122.407397325794)",023200322-RS1,2.9666667
23200333,E11,2095049,Medical Incident,11/16/2002,11/16/2002,Other,11/16/2002 07:58:08 PM,100 Block of SANTA MARINA ST,SF,94110,B06,32,5652,3,3,3,true,"",1,ENGINE,2,6,9,Bernal Heights,"(37.7395201844996, -122.420491573507)",023200333-E11,4.45
23200334,E31,2095050,Structure Fire,11/16/2002,11/16/2002,Other,11/16/2002 08:18:05 PM,800 Block of 46TH AVE,SF,94121,B07,34,7277,3,3,3,false,"",1,ENGINE,10,7,1,Outer Richmond,"(37.7724779182768, -122.506684203589)",023200334-E31,6.65
23200355,E18,2095066,Medical Incident,11/16/2002,11/16/2002,Other,11/16/2002 09:45:03 PM,1500 Block of 44TH AVE,SF,94122,B08,23,7652,3,3,3,false,"",1,ENGINE,1,8,4,Sunset/Parkside,"(37.7577173938026, -122.503657105125)",023200355-E18,2.3666666
23200393,E05,2095097,Medical Incident,11/16/2002,11/16/2002,Other,11/16/2002 11:19:32 PM,FULTON ST/WEBSTER ST,SF,94117,B05,05,3521,3,3,3,true,"",1,ENGINE,1,2,5,Western Addition,"(37.7779192948104, -122.42984920232)",023200393-E05,1.7666667
23200397,E21,2095100,Other,11/16/2002,11/16/2002,Other,11/17/2002 04:21:05 AM,KEARNY ST/PACIFIC AV,SF,94133,B01,13,1246,3,3,3,false,"",1,ENGINE,1,1,3,Chinatown,"(37.7970898479827, -122.405318332195)",023200397-E21,6.5666666
23210036,E26,2095140,Alarms,11/17/2002,11/16/2002,Other,11/17/2002 02:08:41 AM,0 Block of RED ROCK WAY,SF,94131,B06,26,8167,3,3,3,false,"",1,ENGINE,1,6,8,Noe Valley,"(37.7460366754487, -122.442196632445)",023210036-E26,3.5166667
23210038,M07,2095142,Medical Incident,11/17/2002,11/16/2002,Other,11/17/2002 02:02:09 AM,19TH ST/CASTRO ST,SF,94114,B06,06,5437,3,3,3,true,"",1,MEDIC,4,6,8,Castro/Upper Market,"(37.7592891718036, -122.434853683247)",023210038-M07,3.75
23210064,RC2,2095162,Medical Incident,11/17/2002,11/16/2002,Other,"",CALL BOX: ACADEMY OF SCIENCES,SF,94118,B07,22,7744,3,3,3,false,"",1,RESCUE CAPTAIN,2,7,1,Golden Gate Park,"(37.7697349025049, -122.464357975669)",023210064-RC2,6.0
23210101,92,2095193,Medical Incident,11/17/2002,11/16/2002,Other,"",0 Block of 6TH ST,SF,94103,B03,01,2248,3,3,3,true,"",1,MEDIC,2,3,6,South of Market,"(37.7815374331217, -122.409518341416)",023210101-92,3.0
23210107,RC3,2095198,Medical Incident,11/17/2002,11/16/2002,Other,11/17/2002 08:15:04 AM,1500 Block of FLORIDA ST,SF,94110,B06,09,5615,E,E,3,true,"",1,RESCUE CAPTAIN,2,6,9,Bernal Heights,"(37.7479396461948, -122.409678034048)",023210107-RC3,5.983333
23210111,M15,2095199,Medical Incident,11/17/2002,11/17/2002,Other,11/17/2002 09:18:27 AM,0 Block of LIEBIG ST,SF,94112,B09,33,8357,3,3,3,true,"",1,MEDIC,2,9,11,Outer Mission,"(37.7089054042414, -122.456844244926)",023210111-M15,3.7666667
23210113,E08,2095201,Alarms,11/17/2002,11/17/2002,Other,11/17/2002 08:22:21 AM,700 Block of HOWARD ST,SF,94103,B03,01,2177,3,3,3,false,"",1,ENGINE,2,3,6,Financial District/South Beach,"(37.7841836756047, -122.401637180525)",023210113-E08,1.9
23210140,M13,2095216,Medical Incident,11/17/2002,11/17/2002,Other,11/17/2002 10:47:19 AM,600 Block of CLAY ST,SF,94111,B01,13,1233,3,3,3,true,"",1,MEDIC,2,1,3,Chinatown,"(37.7946138635465, -122.403978967807)",023210140-M13,3.45
23210177,B04,2095239,Traffic Collision,11/17/2002,11/17/2002,Other,11/17/2002 11:21:27 AM,GEARY BL/GOUGH ST,SF,94109,B04,03,3222,3,3,3,false,"",1,CHIEF,11,4,5,Western Addition,"(37.7853346212295, -122.4246870426)",023210177-B04,3.2
23210177,RC2,2095239,Traffic Collision,11/17/2002,11/17/2002,Other,11/17/2002 11:51:49 AM,GEARY BL/GOUGH ST,SF,94109,B04,03,3222,3,3,3,false,"",1,RESCUE CAPTAIN,4,4,5,Western Addition,"(37.7853346212295, -122.4246870426)",023210177-RC2,2.65
23210203,B03,2095259,Alarms,11/17/2002,11/17/2002,Other,11/17/2002 12:47:33 PM,400 Block of 10TH ST,SF,94103,B02,29,2345,3,3,3,false,"",1,CHIEF,2,2,6,South of Market,"(37.7709248562482, -122.410555957263)",023210203-B03,1.2666667
23210232,E25,2095280,Traffic Collision,11/17/2002,11/17/2002,Other,11/17/2002 02:57:57 PM,23RD ST/ILLINOIS ST,SF,94107,B10,25,2574,3,3,3,false,"",1,ENGINE,1,10,10,Potrero Hill,"(37.7554462218185, -122.387065853353)",023210232-E25,3.3
23210249,M29,2095296,Medical Incident,11/17/2002,11/17/2002,Other,11/17/2002 04:05:36 PM,500 Block of ARKANSAS ST,SF,94107,B10,37,2543,1,1,2,true,"",1,MEDIC,1,10,10,Potrero Hill,"(37.7586382693671, -122.398023969087)",023210249-M29,6.0666666
23210250,T12,2095297,Structure Fire,11/17/2002,11/17/2002,Other,11/17/2002 03:49:04 PM,HAIGHT ST/SHRADER ST,SF,94117,B05,12,4545,3,3,3,false,"",1,TRUCK,2,5,5,Haight Ashbury,"(37.7693786636844, -122.451865726136)",023210250-T12,1.3166667
23210303,M29,2095347,Medical Incident,11/17/2002,11/17/2002,Other,11/17/2002 08:12:31 PM,2200 Block of 45TH AVE,SF,94116,B08,23,7664,2,2,2,true,"",1,MEDIC,1,8,4,Sunset/Parkside,"(37.7446174609112, -122.503815947473)",023210303-M29,4.733333
23210317,E12,2095358,Structure Fire,11/17/2002,11/17/2002,Other,11/17/2002 07:11:19 PM,CLAYTON ST/HAIGHT ST,SF,94117,B05,12,4525,3,3,3,true,"",1,ENGINE,1,5,5,Haight Ashbury,"(37.7697978509271, -122.448578814838)",023210317-E12,1.0166667
23210335,M28,2095375,Medical Incident,11/17/2002,11/17/2002,Other,11/17/2002 09:30:56 PM,1600 Block of STOCKTON ST,SF,94133,B01,28,1335,2,2,2,true,"",1,MEDIC,1,1,3,North Beach,"(37.8009162018101, -122.409211049005)",023210335-M28,4.0333333
23210360,M41,2095398,Medical Incident,11/17/2002,11/17/2002,Other,11/17/2002 11:36:05 PM,0 Block of FELL ST,SF,94102,B02,36,3111,1,1,2,true,"",1,MEDIC,1,2,6,Tenderloin,"(37.7764405100838, -122.418481123408)",023210360-M41,3.6166666
23220003,E05,2095405,Medical Incident,11/18/2002,11/17/2002,Other,11/18/2002 12:30:52 AM,1100 Block of FILLMORE ST,SF,94115,B05,05,3535,3,3,3,true,"",1,ENGINE,1,5,5,Western Addition,"(37.7800214949422, -122.432114423941)",023220003-E05,2.8333333
23220011,E33,2095413,Structure Fire,11/18/2002,11/17/2002,Other,11/18/2002 01:15:11 AM,LAKEVIEW AV/SAN JOSE AV,SF,94112,B09,33,8325,3,3,3,true,"",1,ENGINE,1,9,11,Oceanview/Merced/Ingleside,"(37.7161689654822, -122.450378353353)",023220011-E33,1.65
23220015,E32,2095417,Medical Incident,11/18/2002,11/17/2002,Other,11/18/2002 01:42:18 AM,1300 Block of ALEMANY BLVD,SF,94112,B09,32,8263,3,3,3,false,"",1,ENGINE,1,9,11,Outer Mission,"(37.7294726964986, -122.433599162117)",023220015-E32,6.0333333
